forecast_date,split,lead_day,block,forecast_target_date,forecast_rainfall_mm,valid_pixel_count,source_issue,source_target,target_7d_rainfall_mm
2016-08-11,train,6,Sunam,2016-08-17,2.1761255647454942,28,2016.08.11,2016.08.17,22.94300356426728
2016-08-11,train,7,Dhuri,2016-08-18,1.2423181533813477,22,2016.08.11,2016.08.18,24.26207119037374
2016-08-11,train,7,Lehra,2016-08-18,1.0829198695719242,16,2016.08.11,2016.08.18,17.53412713165681
2016-08-11,train,7,Malerkotla,2016-08-18,1.4201376565865107,28,2016.08.11,2016.08.18,22.541258292379123
2016-08-11,train,7,Moonak,2016-08-18,1.1761389126380284,12,2016.08.11,2016.08.18,17.70829705788337
2016-08-11,train,7,Sangrur,2016-08-18,2.2295191287994385,28,2016.08.11,2016.08.18,24.848177012284367
2016-08-11,train,7,Sunam,2016-08-18,1.5542277629886354,28,2016.08.11,2016.08.18,22.94300356426728
2016-08-09,train,1,Dhuri,2016-08-10,5.170389045368541,22,2016.08.09,2016.08.10,25.78015738763491
2016-08-09,train,1,Lehra,2016-08-10,1.8231899067759516,16,2016.08.09,2016.08.10,33.32586037773632
2016-08-09,train,1,Malerkotla,2016-08-10,6.773108107703073,28,2016.08.09,2016.08.10,21.879458066945276
2016-08-09,train,1,Moonak,2016-08-10,0.985515423119068,12,2016.08.09,2016.08.10,34.182066861655805
2016-08-09,train,1,Sangrur,2016-08-10,5.858144811221531,28,2016.08.09,2016.08.10,30.736149559393798
2016-08-09,train,1,Sunam,2016-08-10,3.8924316423279897,28,2016.08.09,2016.08.10,34.02564936241014
2016-08-09,train,2,Dhuri,2016-08-11,3.5891229564493354,22,2016.08.09,2016.08.11,25.78015738763491
2016-08-09,train,2,Lehra,2016-08-11,4.173078641295433,16,2016.08.09,2016.08.11,33.32586037773632
2016-08-09,train,2,Malerkotla,2016-08-11,4.159412971564701,28,2016.08.09,2016.08.11,21.879458066945276
2016-08-09,train,2,Moonak,2016-08-11,5.236853082974752,12,2016.08.09,2016.08.11,34.182066861655805
2016-08-09,train,2,Sangrur,2016-08-11,4.091797036784036,28,2016.08.09,2016.08.11,30.736149559393798
2016-08-09,train,2,Sunam,2016-08-11,4.112989587443216,28,2016.08.09,2016.08.11,34.02564936241014
2016-08-09,train,3,Dhuri,2016-08-12,11.610600038008256,22,2016.08.09,2016.08.12,25.78015738763491
2016-08-09,train,3,Lehra,2016-08-12,8.05386397242546,16,2016.08.09,2016.08.12,33.32586037773632
2016-08-09,train,3,Malerkotla,2016-08-12,10.895242605890546,28,2016.08.09,2016.08.12,21.879458066945276
2016-08-09,train,3,Moonak,2016-08-12,8.785045822461447,12,2016.08.09,2016.08.12,34.182066861655805
2016-08-09,train,3,Sangrur,2016-08-12,14.43605661392212,28,2016.08.09,2016.08.12,30.736149559393798
2016-08-09,train,3,Sunam,2016-08-12,12.060415523392814,28,2016.08.09,2016.08.12,34.02564936241014
2016-08-09,train,4,Dhuri,2016-08-13,1.649151455272328,22,2016.08.09,2016.08.13,25.78015738763491
2016-08-09,train,4,Lehra,2016-08-13,3.851876676082611,16,2016.08.09,2016.08.13,33.32586037773632
2016-08-09,train,4,Malerkotla,2016-08-13,1.767582478267806,28,2016.08.09,2016.08.13,21.879458066945276
2016-08-09,train,4,Moonak,2016-08-13,6.117490768432617,12,2016.08.09,2016.08.13,34.182066861655805
2016-08-09,train,4,Sangrur,2016-08-13,3.0335075174059187,28,2016.08.09,2016.08.13,30.736149559393798
2016-08-09,train,4,Sunam,2016-08-13,4.09361133830888,28,2016.08.09,2016.08.13,34.02564936241014
2016-08-09,train,5,Dhuri,2016-08-14,1.328651791269129,22,2016.08.09,2016.08.14,25.78015738763491
2016-08-09,train,5,Lehra,2016-08-14,1.94208749383688,16,2016.08.09,2016.08.14,33.32586037773632
2016-08-09,train,5,Malerkotla,2016-08-14,1.5486161240509575,28,2016.08.09,2016.08.14,21.879458066945276
2016-08-09,train,5,Moonak,2016-08-14,2.516581525405248,12,2016.08.09,2016.08.14,34.182066861655805
2016-08-09,train,5,Sangrur,2016-08-14,2.2625168561935425,28,2016.08.09,2016.08.14,30.736149559393798
2016-08-09,train,5,Sunam,2016-08-14,2.364467212132045,28,2016.08.09,2016.08.14,34.02564936241014
2016-08-09,train,6,Dhuri,2016-08-15,0.0760828336192803,22,2016.08.09,2016.08.15,25.78015738763491
2016-08-09,train,6,Lehra,2016-08-15,0.1701609771698713,16,2016.08.09,2016.08.15,33.32586037773632
2016-08-09,train,6,Malerkotla,2016-08-15,0.0781611727351056,28,2016.08.09,2016.08.15,21.879458066945276
2016-08-09,train,6,Moonak,2016-08-15,0.2560389700035254,12,2016.08.09,2016.08.15,34.182066861655805
2016-08-09,train,6,Sangrur,2016-08-15,0.1494768913835287,28,2016.08.09,2016.08.15,30.736149559393798
2016-08-09,train,6,Sunam,2016-08-15,0.1708327140659093,28,2016.08.09,2016.08.15,34.02564936241014
2016-08-09,train,7,Dhuri,2016-08-16,1.2271479666233065,22,2016.08.09,2016.08.16,25.78015738763491
2016-08-09,train,7,Lehra,2016-08-16,0.9676269218325616,16,2016.08.09,2016.08.16,33.32586037773632
2016-08-09,train,7,Malerkotla,2016-08-16,1.269116386771202,28,2016.08.09,2016.08.16,21.879458066945276
2016-08-09,train,7,Moonak,2016-08-16,1.2028306275606155,12,2016.08.09,2016.08.16,34.182066861655805
2016-08-09,train,7,Sangrur,2016-08-16,1.7131219165665763,28,2016.08.09,2016.08.16,30.736149559393798
2016-08-09,train,7,Sunam,2016-08-16,1.4694221573216577,28,2016.08.09,2016.08.16,34.02564936241014
2016-08-12,train,1,Dhuri,2016-08-13,0.148236430842768,22,2016.08.12,2016.08.13,13.95968049708254
2016-08-12,train,1,Lehra,2016-08-13,0.0396335620316676,16,2016.08.12,2016.08.13,9.922827752009376
2016-08-12,train,1,Malerkotla,2016-08-13,0.2423461063631943,28,2016.08.12,2016.08.13,14.604364528817436
2016-08-12,train,1,Moonak,2016-08-13,0.0672632347171505,12,2016.08.12,2016.08.13,14.86787890006987
2016-08-12,train,1,Sangrur,2016-08-13,0.131335986645094,28,2016.08.12,2016.08.13,10.878096623673574
2016-08-12,train,1,Sunam,2016-08-13,0.0383227209094911,28,2016.08.12,2016.08.13,9.082140720799671
2016-08-12,train,2,Dhuri,2016-08-14,0.8651611398566853,22,2016.08.12,2016.08.14,13.95968049708254
2016-08-12,train,2,Lehra,2016-08-14,1.397810485213995,16,2016.08.12,2016.08.14,9.922827752009376
2016-08-12,train,2,Malerkotla,2016-08-14,1.1248719511287553,28,2016.08.12,2016.08.14,14.604364528817436
2016-08-12,train,2,Moonak,2016-08-14,2.680446674426397,12,2016.08.12,2016.08.14,14.86787890006987
2016-08-12,train,2,Sangrur,2016-08-14,1.7405145977224623,28,2016.08.12,2016.08.14,10.878096623673574
2016-08-12,train,2,Sunam,2016-08-14,1.7265675642660685,28,2016.08.12,2016.08.14,9.082140720799671
2016-08-12,train,3,Dhuri,2016-08-15,1.061152238737453,22,2016.08.12,2016.08.15,13.95968049708254
2016-08-12,train,3,Lehra,2016-08-15,1.0727112218737602,16,2016.08.12,2016.08.15,9.922827752009376
2016-08-12,train,3,Malerkotla,2016-08-15,0.99364915064403,28,2016.08.12,2016.08.15,14.604364528817436
2016-08-12,train,3,Moonak,2016-08-15,1.586565613746643,12,2016.08.12,2016.08.15,14.86787890006987
2016-08-12,train,3,Sangrur,2016-08-15,1.1255616332803453,28,2016.08.12,2016.08.15,10.878096623673574
2016-08-12,train,3,Sunam,2016-08-15,1.2417604625225067,28,2016.08.12,2016.08.15,9.082140720799671
2016-08-12,train,4,Dhuri,2016-08-16,0.003694137436634,22,2016.08.12,2016.08.16,13.95968049708254
2016-08-12,train,4,Lehra,2016-08-16,0.1216973650734871,16,2016.08.12,2016.08.16,9.922827752009376
2016-08-12,train,4,Malerkotla,2016-08-16,0.0174365286906582,28,2016.08.12,2016.08.16,14.604364528817436
2016-08-12,train,4,Moonak,2016-08-16,0.2194190695881843,12,2016.08.12,2016.08.16,14.86787890006987
2016-08-12,train,4,Sangrur,2016-08-16,0.0072781900359716,28,2016.08.12,2016.08.16,10.878096623673574
2016-08-12,train,4,Sunam,2016-08-16,0.0288151168164664,28,2016.08.12,2016.08.16,9.082140720799671
2016-08-12,train,5,Dhuri,2016-08-17,0.6524688113819469,22,2016.08.12,2016.08.17,13.95968049708254
2016-08-12,train,5,Lehra,2016-08-17,1.0213732086122036,16,2016.08.12,2016.08.17,9.922827752009376
2016-08-12,train,5,Malerkotla,2016-08-17,0.5447481561984334,28,2016.08.12,2016.08.17,14.604364528817436
2016-08-12,train,5,Moonak,2016-08-17,1.2333463827768962,12,2016.08.12,2016.08.17,14.86787890006987
2016-08-12,train,5,Sangrur,2016-08-17,0.9748961137873786,28,2016.08.12,2016.08.17,10.878096623673574
2016-08-12,train,5,Sunam,2016-08-17,1.1985740448747362,28,2016.08.12,2016.08.17,9.082140720799671
2016-08-12,train,6,Dhuri,2016-08-18,0.0879471153020858,22,2016.08.12,2016.08.18,13.95968049708254
2016-08-12,train,6,Lehra,2016-08-18,0.2888763854280114,16,2016.08.12,2016.08.18,9.922827752009376
2016-08-12,train,6,Malerkotla,2016-08-18,0.0390825497618477,28,2016.08.12,2016.08.18,14.604364528817436
2016-08-12,train,6,Moonak,2016-08-18,0.3211629837751388,12,2016.08.12,2016.08.18,14.86787890006987
2016-08-12,train,6,Sangrur,2016-08-18,0.1654597417052303,28,2016.08.12,2016.08.18,10.878096623673574
2016-08-12,train,6,Sunam,2016-08-18,0.2195246240922383,28,2016.08.12,2016.08.18,9.082140720799671
2016-08-12,train,7,Dhuri,2016-08-19,0.0,22,2016.08.12,2016.08.19,13.95968049708254
2016-08-12,train,7,Lehra,2016-08-19,0.0,16,2016.08.12,2016.08.19,9.922827752009376
2016-08-12,train,7,Malerkotla,2016-08-19,0.0,28,2016.08.12,2016.08.19,14.604364528817436
2016-08-12,train,7,Moonak,2016-08-19,0.0,12,2016.08.12,2016.08.19,14.86787890006987
2016-08-12,train,7,Sangrur,2016-08-19,0.0,28,2016.08.12,2016.08.19,10.878096623673574
2016-08-12,train,7,Sunam,2016-08-19,0.0,28,2016.08.12,2016.08.19,9.082140720799671
2016-08-13,train,1,Dhuri,2016-08-14,0.0250271737617863,22,2016.08.13,2016.08.14,37.05222952816912
2016-08-13,train,1,Lehra,2016-08-14,0.0126395778788719,16,2016.08.13,2016.08.14,27.118868401073463
2016-08-13,train,1,Malerkotla,2016-08-14,0.0226022349421067,28,2016.08.13,2016.08.14,38.386948774361414
2016-08-13,train,1,Moonak,2016-08-14,0.0360462666333963,12,2016.08.13,2016.08.14,25.69175799513379
2016-08-13,train,1,Sangrur,2016-08-14,0.0079349245289839,28,2016.08.13,2016.08.14,35.4372368452452
2016-08-13,train,1,Sunam,2016-08-14,0.0029710440846559,28,2016.08.13,2016.08.14,35.52252738689331
2016-08-13,train,2,Dhuri,2016-08-15,0.7150469842282209,22,2016.08.13,2016.08.15,37.05222952816912
2016-08-13,train,2,Lehra,2016-08-15,0.7186672911047935,16,2016.08.13,2016.08.15,27.118868401073463
2016-08-13,train,2,Malerkotla,2016-08-15,0.4783567392400333,28,2016.08.13,2016.08.15,38.386948774361414
2016-08-13,train,2,Moonak,2016-08-15,0.6065243122478327,12,2016.08.13,2016.08.15,25.69175799513379
2016-08-13,train,2,Sangrur,2016-08-15,0.6995370441249439,28,2016.08.13,2016.08.15,35.4372368452452
2016-08-13,train,2,Sunam,2016-08-15,0.7228314190038613,28,2016.08.13,2016.08.15,35.52252738689331
2016-08-13,train,3,Dhuri,2016-08-16,0.272266338494691,22,2016.08.13,2016.08.16,37.05222952816912
2016-08-13,train,3,Lehra,2016-08-16,0.3178125852718949,16,2016.08.13,2016.08.16,27.118868401073463
2016-08-13,train,3,Malerkotla,2016-08-16,0.2140728613095624,28,2016.08.13,2016.08.16,38.386948774361414
2016-08-13,train,3,Moonak,2016-08-16,0.347500279545784,12,2016.08.13,2016.08.16,25.69175799513379
2016-08-13,train,3,Sangrur,2016-08-16,0.2704319956579378,28,2016.08.13,2016.08.16,35.4372368452452
2016-08-13,train,3,Sunam,2016-08-16,0.2771144035671438,28,2016.08.13,2016.08.16,35.52252738689331
2016-08-13,train,4,Dhuri,2016-08-17,0.1120693805542859,22,2016.08.13,2016.08.17,37.05222952816912
2016-08-13,train,4,Lehra,2016-08-17,0.1331288991495967,16,2016.08.13,2016.08.17,27.118868401073463
2016-08-13,train,4,Malerkotla,2016-08-17,0.1451718509197235,28,2016.08.13,2016.08.17,38.386948774361414
2016-08-13,train,4,Moonak,2016-08-17,0.2701831739395857,12,2016.08.13,2016.08.17,25.69175799513379
2016-08-13,train,4,Sangrur,2016-08-17,0.1018849472914423,28,2016.08.13,2016.08.17,35.4372368452452
2016-08-13,train,4,Sunam,2016-08-17,0.185860966664872,28,2016.08.13,2016.08.17,35.52252738689331
2016-08-13,train,5,Dhuri,2016-08-18,0.0,22,2016.08.13,2016.08.18,37.05222952816912
2016-08-13,train,5,Lehra,2016-08-18,0.0,16,2016.08.13,2016.08.18,27.118868401073463
2016-08-13,train,5,Malerkotla,2016-08-18,9.365801192221364e-05,28,2016.08.13,2016.08.18,38.386948774361414
2016-08-13,train,5,Moonak,2016-08-18,0.0,12,2016.08.13,2016.08.18,25.69175799513379
2016-08-13,train,5,Sangrur,2016-08-18,0.0,28,2016.08.13,2016.08.18,35.4372368452452
2016-08-13,train,5,Sunam,2016-08-18,0.0,28,2016.08.13,2016.08.18,35.52252738689331
2016-08-13,train,6,Dhuri,2016-08-19,0.0,22,2016.08.13,2016.08.19,37.05222952816912
2016-08-13,train,6,Lehra,2016-08-19,0.0,16,2016.08.13,2016.08.19,27.118868401073463
2016-08-13,train,6,Malerkotla,2016-08-19,0.0,28,2016.08.13,2016.08.19,38.386948774361414
2016-08-13,train,6,Moonak,2016-08-19,0.0,12,2016.08.13,2016.08.19,25.69175799513379
2016-08-13,train,6,Sangrur,2016-08-19,0.0,28,2016.08.13,2016.08.19,35.4372368452452
2016-08-13,train,6,Sunam,2016-08-19,0.0,28,2016.08.13,2016.08.19,35.52252738689331
2016-08-13,train,7,Dhuri,2016-08-20,0.0,22,2016.08.13,2016.08.20,37.05222952816912
2016-08-13,train,7,Lehra,2016-08-20,0.0,16,2016.08.13,2016.08.20,27.118868401073463
2016-08-13,train,7,Malerkotla,2016-08-20,0.0,28,2016.08.13,2016.08.20,38.386948774361414
2016-08-13,train,7,Moonak,2016-08-20,0.0,12,2016.08.13,2016.08.20,25.69175799513379
2016-08-13,train,7,Sangrur,2016-08-20,0.0,28,2016.08.13,2016.08.20,35.4372368452452
2016-08-13,train,7,Sunam,2016-08-20,0.0,28,2016.08.13,2016.08.20,35.52252738689331
2016-08-14,train,1,Dhuri,2016-08-15,0.8314104920083826,22,2016.08.14,2016.08.15,40.151221225702955
2016-08-14,train,1,Lehra,2016-08-15,0.5724276881664991,16,2016.08.14,2016.08.15,28.629714986316916
2016-08-14,train,1,Malerkotla,2016-08-15,0.8288120712552752,28,2016.08.14,2016.08.15,41.008454264489764
2016-08-14,train,1,Moonak,2016-08-15,0.7119120806455612,12,2016.08.14,2016.08.15,26.10357692034694
2016-08-14,train,1,Sangrur,2016-08-15,0.9755022674798964,28,2016.08.14,2016.08.15,40.1760449573423
2016-08-14,train,1,Sunam,2016-08-15,0.8814347865326064,28,2016.08.14,2016.08.15,38.55772921017155
2016-08-14,train,2,Dhuri,2016-08-16,0.995175299319354,22,2016.08.14,2016.08.16,40.151221225702955
2016-08-14,train,2,Lehra,2016-08-16,0.8484857380390167,16,2016.08.14,2016.08.16,28.629714986316916
2016-08-14,train,2,Malerkotla,2016-08-16,0.969644357051168,28,2016.08.14,2016.08.16,41.008454264489764
2016-08-14,train,2,Moonak,2016-08-16,0.9762172748645148,12,2016.08.14,2016.08.16,26.10357692034694
2016-08-14,train,2,Sangrur,2016-08-16,1.2089942970446177,28,2016.08.14,2016.08.16,40.1760449573423
2016-08-14,train,2,Sunam,2016-08-16,1.1050529458693097,28,2016.08.14,2016.08.16,38.55772921017155
2016-08-14,train,3,Dhuri,2016-08-17,0.5801939165050333,22,2016.08.14,2016.08.17,40.151221225702955
2016-08-14,train,3,Lehra,2016-08-17,0.7139623165130615,16,2016.08.14,2016.08.17,28.629714986316916
2016-08-14,train,3,Malerkotla,2016-08-17,0.6056028913174357,28,2016.08.14,2016.08.17,41.008454264489764
2016-08-14,train,3,Moonak,2016-08-17,1.0752059370279312,12,2016.08.14,2016.08.17,26.10357692034694
2016-08-14,train,3,Sangrur,2016-08-17,0.7187381876366479,28,2016.08.14,2016.08.17,40.1760449573423
2016-08-14,train,3,Sunam,2016-08-17,0.7404616464461599,28,2016.08.14,2016.08.17,38.55772921017155
2016-08-14,train,4,Dhuri,2016-08-18,0.7607750459150835,22,2016.08.14,2016.08.18,40.151221225702955
2016-08-14,train,4,Lehra,2016-08-18,1.2971448823809624,16,2016.08.14,2016.08.18,28.629714986316916
2016-08-14,train,4,Malerkotla,2016-08-18,0.6062379372971398,28,2016.08.14,2016.08.18,41.008454264489764
2016-08-14,train,4,Moonak,2016-08-18,1.4018897314866383,12,2016.08.14,2016.08.18,26.10357692034694
2016-08-14,train,4,Sangrur,2016-08-18,1.1462298503943853,28,2016.08.14,2016.08.18,40.1760449573423
2016-08-14,train,4,Sunam,2016-08-18,1.239534997514316,28,2016.08.14,2016.08.18,38.55772921017155
2016-08-14,train,5,Dhuri,2016-08-19,0.1003304435448213,22,2016.08.14,2016.08.19,40.151221225702955
2016-08-14,train,5,Lehra,2016-08-19,0.3570938603952527,16,2016.08.14,2016.08.19,28.629714986316916
2016-08-14,train,5,Malerkotla,2016-08-19,0.0470484968807016,28,2016.08.14,2016.08.19,41.008454264489764
2016-08-14,train,5,Moonak,2016-08-19,0.4485374701519807,12,2016.08.14,2016.08.19,26.10357692034694
2016-08-14,train,5,Sangrur,2016-08-19,0.2915679980069399,28,2016.08.14,2016.08.19,40.1760449573423
2016-08-14,train,5,Sunam,2016-08-19,0.5084380672446319,28,2016.08.14,2016.08.19,38.55772921017155
2016-08-14,train,6,Dhuri,2016-08-20,0.285093700682575,22,2016.08.14,2016.08.20,40.151221225702955
2016-08-14,train,6,Lehra,2016-08-20,0.3991709295660257,16,2016.08.14,2016.08.20,28.629714986316916
2016-08-14,train,6,Malerkotla,2016-08-20,0.4329229566667761,28,2016.08.14,2016.08.20,41.008454264489764
2016-08-14,train,6,Moonak,2016-08-20,0.7220677634080251,12,2016.08.14,2016.08.20,26.10357692034694
2016-08-14,train,6,Sangrur,2016-08-20,0.5819681015397821,28,2016.08.14,2016.08.20,40.1760449573423
2016-08-14,train,6,Sunam,2016-08-20,0.7501497798200164,28,2016.08.14,2016.08.20,38.55772921017155
2016-08-14,train,7,Dhuri,2016-08-21,0.1035650634122165,22,2016.08.14,2016.08.21,40.151221225702955
2016-08-14,train,7,Lehra,2016-08-21,0.1114311730489134,16,2016.08.14,2016.08.21,28.629714986316916
2016-08-14,train,7,Malerkotla,2016-08-21,0.1092250532071505,28,2016.08.14,2016.08.21,41.008454264489764
2016-08-14,train,7,Moonak,2016-08-21,0.2619908185054858,12,2016.08.14,2016.08.21,26.10357692034694
2016-08-14,train,7,Sangrur,2016-08-21,0.3154805488884449,28,2016.08.14,2016.08.21,40.1760449573423
2016-08-14,train,7,Sunam,2016-08-21,0.2616686801692204,28,2016.08.14,2016.08.21,38.55772921017155
2016-08-15,train,1,Dhuri,2016-08-16,0.3527633154934103,22,2016.08.15,2016.08.16,45.70252318090724
2016-08-15,train,1,Lehra,2016-08-16,0.5453444588929415,16,2016.08.15,2016.08.16,33.88416910194323
2016-08-15,train,1,Malerkotla,2016-08-16,0.3387833099280085,28,2016.08.15,2016.08.16,45.76427622331041
2016-08-15,train,1,Moonak,2016-08-16,0.4337166920304298,12,2016.08.15,2016.08.16,29.93029030480519
2016-08-15,train,1,Sangrur,2016-08-16,0.3900238754493849,28,2016.08.15,2016.08.16,47.19053498077986
2016-08-15,train,1,Sunam,2016-08-16,0.5257466925042016,28,2016.08.15,2016.08.16,45.92900949119693
2016-08-15,train,2,Dhuri,2016-08-17,0.6778823652050712,22,2016.08.15,2016.08.17,45.70252318090724
2016-08-15,train,2,Lehra,2016-08-17,1.283454827964306,16,2016.08.15,2016.08.17,33.88416910194323
2016-08-15,train,2,Malerkotla,2016-08-17,0.5982175150087902,28,2016.08.15,2016.08.17,45.76427622331041
2016-08-15,train,2,Moonak,2016-08-17,1.2001992265383403,12,2016.08.15,2016.08.17,29.93029030480519
2016-08-15,train,2,Sangrur,2016-08-17,1.151338136621884,28,2016.08.15,2016.08.17,47.19053498077986
2016-08-15,train,2,Sunam,2016-08-17,1.290106747831617,28,2016.08.15,2016.08.17,45.92900949119693
2016-08-15,train,3,Dhuri,2016-08-18,0.2992111248048869,22,2016.08.15,2016.08.18,45.70252318090724
2016-08-15,train,3,Lehra,2016-08-18,0.1608157646842301,16,2016.08.15,2016.08.18,33.88416910194323
2016-08-15,train,3,Malerkotla,2016-08-18,0.3013209817664964,28,2016.08.15,2016.08.18,45.76427622331041
2016-08-15,train,3,Moonak,2016-08-18,0.2129415906965732,12,2016.08.15,2016.08.18,29.93029030480519
2016-08-15,train,3,Sangrur,2016-08-18,0.4179513268172741,28,2016.08.15,2016.08.18,47.19053498077986
2016-08-15,train,3,Sunam,2016-08-18,0.2924286600734506,28,2016.08.15,2016.08.18,45.92900949119693
2016-08-15,train,4,Dhuri,2016-08-19,0.0620243077759038,22,2016.08.15,2016.08.19,45.70252318090724
2016-08-15,train,4,Lehra,2016-08-19,0.1153196315281093,16,2016.08.15,2016.08.19,33.88416910194323
2016-08-15,train,4,Malerkotla,2016-08-19,0.0489011130162647,28,2016.08.15,2016.08.19,45.76427622331041
2016-08-15,train,4,Moonak,2016-08-19,0.1898038020978371,12,2016.08.15,2016.08.19,29.93029030480519
2016-08-15,train,4,Sangrur,2016-08-19,0.1878126193104045,28,2016.08.15,2016.08.19,47.19053498077986
2016-08-15,train,4,Sunam,2016-08-19,0.195103603149099,28,2016.08.15,2016.08.19,45.92900949119693
2016-08-15,train,5,Dhuri,2016-08-20,0.1064386647194624,22,2016.08.15,2016.08.20,45.70252318090724
2016-08-15,train,5,Lehra,2016-08-20,0.3509625857695937,16,2016.08.15,2016.08.20,33.88416910194323
2016-08-15,train,5,Malerkotla,2016-08-20,0.1609551640493529,28,2016.08.15,2016.08.20,45.76427622331041
2016-08-15,train,5,Moonak,2016-08-20,0.4345418289303779,12,2016.08.15,2016.08.20,29.93029030480519
2016-08-15,train,5,Sangrur,2016-08-20,0.2302613668143749,28,2016.08.15,2016.08.20,47.19053498077986
2016-08-15,train,5,Sunam,2016-08-20,0.3322314130408423,28,2016.08.15,2016.08.20,45.92900949119693
2016-08-15,train,6,Dhuri,2016-08-21,0.1751628558744083,22,2016.08.15,2016.08.21,45.70252318090724
2016-08-15,train,6,Lehra,2016-08-21,0.0743659303989261,16,2016.08.15,2016.08.21,33.88416910194323
2016-08-15,train,6,Malerkotla,2016-08-21,0.240553974040917,28,2016.08.15,2016.08.21,45.76427622331041
2016-08-15,train,6,Moonak,2016-08-21,0.0286800573424746,12,2016.08.15,2016.08.21,29.93029030480519
