issue,offset,block,phase,amp,active,jjas,anom_mm,expected_mm,pct
2016-05-01,24,Lehra,1,0.83956873,False,0,8.845851848666477,3.4593,255.71219173435313
2016-05-01,24,Malerkotla,1,0.83956873,False,0,8.1600371651822,4.6284,176.30362901180104
2016-05-01,24,Moonak,1,0.83956873,False,0,9.458922458570184,3.6502,259.1343613656836
2016-05-01,24,Sangrur,1,0.83956873,False,0,10.28178681925181,3.4717000000000002,296.1600028588821
2016-05-01,24,Sunam,1,0.83956873,False,0,9.954272106349004,3.5687,278.93272357858615
2016-05-02,24,Dhuri,1,0.84173977,False,0,9.943499766676668,3.9101000000000004,254.30295303641
2016-05-02,24,Lehra,1,0.84173977,False,0,8.915315371590308,3.3573999999999997,265.542246130646
2016-05-02,24,Malerkotla,1,0.84173977,False,0,8.022346793076942,4.6846000000000005,171.24934451344706
2016-05-02,24,Moonak,1,0.84173977,False,0,9.567364917716528,3.5126999999999997,272.36498755135733
2016-05-02,24,Sangrur,1,0.84173977,False,0,10.095753016848889,3.5091000000000006,287.702060837505
2016-05-02,24,Sunam,1,0.84173977,False,0,9.913376954592671,3.5505,279.2107296040747
2016-05-03,24,Dhuri,2,0.88332307,False,0,9.843399766676669,4.0102,245.45907352941668
2016-05-03,24,Lehra,2,0.88332307,False,0,8.98623783664354,3.2854999999999994,273.51203276954925
2016-05-03,24,Malerkotla,2,0.88332307,False,0,7.891646793076941,4.815300000000001,163.88691863595082
2016-05-03,24,Moonak,2,0.88332307,False,0,9.670624705616582,3.4052999999999995,283.9874520781307
2016-05-03,24,Sangrur,2,0.88332307,False,0,10.039066975679406,3.5656000000000003,281.55337041954806
2016-05-03,24,Sunam,2,0.88332307,False,0,9.900317688393276,3.5627000000000004,277.88805367820123
2016-05-04,24,Dhuri,2,1.0098203,True,0,9.253486261591572,4.1041,225.4693175505366
2016-05-04,24,Lehra,2,1.0098203,True,0,8.594954333883305,3.2656,263.19678876418743
2016-05-04,24,Malerkotla,2,1.0098203,True,0,7.7634678287344325,4.9092,158.1412007808692
2016-05-04,24,Moonak,2,1.0098203,True,0,8.894247907772202,3.3800000000000003,263.1434292240296
2016-05-04,24,Sangrur,2,1.0098203,True,0,9.487621977595518,3.6599,259.23172703067075
2016-05-04,24,Sunam,2,1.0098203,True,0,9.472151453021635,3.6194,261.70501887112874
2016-05-05,24,Dhuri,2,1.199996,True,0,2.5417540675666066,4.2741,59.468755236578616
2016-05-05,24,Lehra,2,1.199996,True,0,5.708325515896053,3.3598,169.90075349413817
2016-05-05,24,Malerkotla,2,1.199996,True,0,0.8757854272317314,5.068300000000001,17.279668275984676
2016-05-05,24,Moonak,2,1.199996,True,0,5.143687486326663,3.5185000000000004,146.18978218919037
2016-05-05,24,Sangrur,2,1.199996,True,0,4.1805685082428905,3.8401,108.8661365131869
2016-05-05,24,Sunam,2,1.199996,True,0,5.589487495647889,3.795,147.28557300784954
2016-05-06,24,Dhuri,2,1.2018684,True,0,-0.9621777989782978,4.6112,-20.866104245712567
2016-05-06,24,Lehra,2,1.2018684,True,0,-1.1627400670428893,3.6336,-31.999671594090966
2016-05-06,24,Malerkotla,2,1.2018684,True,0,-3.124234283461032,5.3456,-58.44496938530814
2016-05-06,24,Moonak,2,1.2018684,True,0,-1.6676060136557385,3.8562,-43.244800935006964
2016-05-06,24,Sangrur,2,1.2018684,True,0,0.8204342590433509,4.215,19.464632480269298
2016-05-06,24,Sunam,2,1.2018684,True,0,-0.4563751362315709,4.1648,-10.957912414319317
2016-05-07,24,Dhuri,2,1.501736,True,0,-4.984100000000001,4.984100000000001,-100.0
2016-05-07,24,Lehra,2,1.501736,True,0,-3.9103,3.9103,-100.0
2016-05-07,24,Malerkotla,2,1.501736,True,0,-5.678374868837235,5.6785,-99.99779640463565
2016-05-07,24,Moonak,2,1.501736,True,0,-4.209961164066803,4.2223,-99.70776979529647
2016-05-07,24,Sangrur,2,1.501736,True,0,-4.637613917839932,4.6655999999999995,-99.40016113340047
2016-05-07,24,Sunam,2,1.501736,True,0,-4.554686699704172,4.5687,-99.69327598012941
2016-05-08,24,Dhuri,2,1.5380931,True,0,-5.4107,5.4107,-100.0
2016-05-08,24,Lehra,2,1.5380931,True,0,-4.2646,4.2646,-100.0
2016-05-08,24,Malerkotla,2,1.5380931,True,0,-6.154231813597222,6.1545000000000005,-99.99564243394624
2016-05-08,24,Moonak,2,1.5380931,True,0,-4.607146573385775,4.6398,-99.29623202262543
2016-05-08,24,Sangrur,2,1.5380931,True,0,-5.104853223843593,5.1475,-99.17150507709748
2016-05-08,24,Sunam,2,1.5380931,True,0,-4.975774523387202,5.0043,-99.42998068435551
2016-05-09,24,Dhuri,3,1.6482174,True,0,-6.020900000000001,6.020900000000001,-100.0
2016-05-09,24,Lehra,3,1.6482174,True,0,-4.6522,4.6522,-100.0
2016-05-09,24,Malerkotla,3,1.6482174,True,0,-6.869778565141565,6.8702000000000005,-99.99386575560484
2016-05-09,24,Moonak,3,1.6482174,True,0,-5.032152834456783,5.078899999999999,-99.07958090249431
2016-05-09,24,Sangrur,3,1.6482174,True,0,-5.721086463953105,5.784799999999999,-98.89860434160397
2016-05-09,24,Sunam,3,1.6482174,True,0,-5.467417517912383,5.5189,-99.06716044705254
2016-05-10,24,Dhuri,3,1.5860391,True,0,-6.5407,6.5407,-100.0
2016-05-10,24,Lehra,3,1.5860391,True,0,-4.992999999999999,4.992999999999999,-100.0
2016-05-10,24,Malerkotla,3,1.5860391,True,0,-7.42062844146274,7.421100000000001,-99.99364570566006
2016-05-10,24,Moonak,3,1.5860391,True,0,-5.410413430680247,5.4588,-99.11360428446265
2016-05-10,24,Sangrur,3,1.5860391,True,0,-6.3279703552700095,6.395599999999999,-98.94255981096396
2016-05-10,24,Sunam,3,1.5860391,True,0,-5.9377952440143185,5.9903,-99.12350373127086
2016-05-11,24,Dhuri,3,1.8578105,True,0,-7.0981000000000005,7.0981000000000005,-100.0
2016-05-11,24,Lehra,3,1.8578105,True,0,-5.3422,5.3422,-100.0
2016-05-11,24,Malerkotla,3,1.8578105,True,0,-8.024314549531116,8.024999999999999,-99.99145856113542
2016-05-11,24,Moonak,3,1.8578105,True,0,-5.745679075770456,5.815899999999999,-98.79260433931906
2016-05-11,24,Sangrur,3,1.8578105,True,0,-6.913415565547197,7.0142,-98.56313714389664
2016-05-11,24,Sunam,3,1.8578105,True,0,-6.402531385390996,6.466200000000001,-99.01536273840888
2016-05-12,24,Dhuri,3,2.1068299,True,0,-7.388613380551209,7.6398,-96.71213095305124
2016-05-12,24,Lehra,3,2.1068299,True,0,-4.751924437568458,5.6537999999999995,-84.04832922226569
2016-05-12,24,Malerkotla,3,2.1068299,True,0,-8.424383820729654,8.6161,-97.77490768131352
2016-05-12,24,Moonak,3,2.1068299,True,0,-5.148252457787734,6.0702,-84.81190830265453
2016-05-12,24,Sangrur,3,2.1068299,True,0,-7.234792735632336,7.6422,-94.66897929434373
2016-05-12,24,Sunam,3,2.1068299,True,0,-6.5042255681182235,6.905399999999999,-94.19042442317931
2016-05-13,24,Dhuri,3,2.0881622,True,0,-7.275377136716488,8.1546,-89.21807491129532
2016-05-13,24,Lehra,3,2.0881622,True,0,-4.706671205242884,5.979699999999999,-78.71082504545186
2016-05-13,24,Malerkotla,3,2.0881622,True,0,-8.505729234217698,9.197700000000001,-92.47669780725288
2016-05-13,24,Moonak,3,2.0881622,True,0,-5.247578979750997,6.3238,-82.98141907952491
2016-05-13,24,Sangrur,3,2.0881622,True,0,-7.2915897301333,8.242700000000001,-88.4611805613852
2016-05-13,24,Sunam,3,2.0881622,True,0,-6.52663816031197,7.3297,-89.0437283969599
2016-05-14,24,Dhuri,3,1.9512872,True,0,-6.959611815643838,8.7872,-79.20170037832116
2016-05-14,24,Lehra,3,1.9512872,True,0,-4.446276810679658,6.489599999999999,-68.51388083517718
2016-05-14,24,Malerkotla,3,1.9512872,True,0,-8.33496679883539,9.809800000000001,-84.96571590486442
2016-05-14,24,Moonak,3,1.9512872,True,0,-4.7427416414038595,6.7064,-70.71963559292406
2016-05-14,24,Sangrur,3,1.9512872,True,0,-7.215774005537982,8.9495,-80.62767758576437
2016-05-14,24,Sunam,3,1.9512872,True,0,-6.405640332998214,7.9147,-80.93345714933244
2016-05-15,24,Dhuri,3,1.9300382,True,0,3.3377713878772877,9.201600000000001,36.27381529165892
2016-05-15,24,Lehra,3,1.9300382,True,0,2.027565853745412,6.833100000000001,29.672708635105767
2016-05-15,24,Malerkotla,3,1.9300382,True,0,6.123132689720725,10.1545,60.29969658496947
2016-05-15,24,Moonak,3,1.9300382,True,0,3.607307778397834,6.974300000000001,51.7228650674309
2016-05-15,24,Sangrur,3,1.9300382,True,0,-0.36639197076515373,9.4672,-3.870119684438416
2016-05-15,24,Sunam,3,1.9300382,True,0,-0.8783027571127882,8.3392,-10.532218403597325
2016-05-16,24,Dhuri,3,2.0926247,True,0,9.924918217547742,9.2803,106.94609244903442
2016-05-16,24,Lehra,3,2.0926247,True,0,5.166255524245963,7.0117,73.68049865576056
2016-05-16,24,Malerkotla,3,2.0926247,True,0,14.016269481110946,10.155000000000001,138.0233331473259
2016-05-16,24,Moonak,3,2.0926247,True,0,6.357375871980547,7.1194,89.29651195298125
2016-05-16,24,Sangrur,3,2.0926247,True,0,3.9790605496705513,9.668800000000001,41.15361316472107
2016-05-16,24,Sunam,3,2.0926247,True,0,2.3815702428095094,8.521899999999999,27.946470186337667
2016-05-17,24,Dhuri,4,1.9753842,True,0,10.115999894298675,9.3737,107.91896363547666
2016-05-17,24,Lehra,4,1.9753842,True,0,5.582926577274787,7.2195,77.33120821767139
2016-05-17,24,Malerkotla,4,1.9753842,True,0,14.071540490314117,10.1917,138.0686292798465
2016-05-17,24,Moonak,4,1.9753842,True,0,6.98884737038787,7.310899999999999,95.59489762392963
2016-05-17,24,Sangrur,4,1.9753842,True,0,4.635588347889801,9.8657,46.98691778474716
2016-05-17,24,Sunam,4,1.9753842,True,0,2.862448574483656,8.7152,32.84432456494006
2016-05-18,24,Dhuri,4,1.9428443,True,0,10.086212696990849,9.5119,106.03783362935742
2016-05-18,24,Lehra,4,1.9428443,True,0,5.650371805137478,7.480700000000001,75.53266145063266
2016-05-18,24,Malerkotla,4,1.9428443,True,0,14.026001171350755,10.2645,136.6457320994764
2016-05-18,24,Moonak,4,1.9428443,True,0,7.13068556771085,7.563,94.2838234524772
2016-05-18,24,Sangrur,4,1.9428443,True,0,4.736972948106363,10.1236,46.79138792629463
2016-05-18,24,Sunam,4,1.9428443,True,0,2.837838138847202,8.9529,31.697418030439323
2016-05-19,24,Dhuri,4,2.1344922,True,0,12.343613273262378,9.776399999999999,126.25929046747656
2016-05-19,24,Lehra,4,2.1344922,True,0,7.5131554038463015,7.7666,96.73673684554761
2016-05-19,24,Malerkotla,4,2.1344922,True,0,14.022646203010858,10.4769,133.8434670848329
2016-05-19,24,Moonak,4,2.1344922,True,0,7.970159453418322,7.850999999999999,101.51776147520472
2016-05-19,24,Sangrur,4,2.1344922,True,0,11.202243971221924,10.4489,107.2097921429234
2016-05-19,24,Sunam,4,2.1344922,True,0,7.97650168036621,9.2251,86.46520558439704
2016-05-20,24,Dhuri,4,2.1368678,True,0,12.751192405323865,10.313699999999999,123.63353990637566
2016-05-20,24,Lehra,4,2.1368678,True,0,11.836708069365871,8.0737,146.60822261622144
2016-05-20,24,Malerkotla,4,2.1368678,True,0,13.18729744905557,11.0243,119.62027021267174
2016-05-20,24,Moonak,4,2.1368678,True,0,11.587946931508142,8.0607,143.75856850531767
2016-05-20,24,Sangrur,4,2.1368678,True,0,14.452112931014069,10.975800000000001,131.6725243810389
2016-05-20,24,Sunam,4,2.1368678,True,0,12.453105180683119,9.588600000000001,129.87407109153702
2016-05-21,24,Dhuri,4,2.0365262,True,0,13.613056077942861,10.8113,125.91507106400583
2016-05-21,24,Lehra,4,2.0365262,True,0,14.497824210164696,8.4857,170.85006788084303
2016-05-21,24,Malerkotla,4,2.0365262,True,0,12.280210711592762,11.5868,105.98448848338423
2016-05-21,24,Moonak,4,2.0365262,True,0,14.001658541179092,8.4249,166.19376539993465
2016-05-21,24,Sangrur,4,2.0365262,True,0,17.513102816585274,11.503499999999997,152.2415162045054
2016-05-21,24,Sunam,4,2.0365262,True,0,15.624080436875378,10.0002,156.23767961516148
2016-05-22,24,Dhuri,4,1.8905082,True,0,1.6458728744217321,12.0667,13.639792772023272
2016-05-22,24,Lehra,4,1.8905082,True,0,6.719125742484341,9.5592,70.28962405310425
2016-05-22,24,Malerkotla,4,1.8905082,True,0,-3.8376403474387217,12.9045,-29.738775988521226
2016-05-22,24,Moonak,4,1.8905082,True,0,4.730708414889753,9.4065,50.2919089447696
2016-05-22,24,Sangrur,4,1.8905082,True,0,8.878660087816105,12.7562,69.60270368774482
2016-05-22,24,Sunam,4,1.8905082,True,0,8.58523511153021,11.1436,77.04184564709978
2016-05-23,24,Dhuri,5,1.5530831,True,0,-6.568773955248719,13.6155,-48.2448235852427
2016-05-23,24,Lehra,5,1.5530831,True,0,2.155473051490331,10.9724,19.64449939384575
2016-05-23,24,Malerkotla,5,1.5530831,True,0,-13.267626961871049,14.4443,-91.85372058092845
2016-05-23,24,Moonak,5,1.5530831,True,0,0.9206378684455405,10.660400000000001,8.636053698224648
2016-05-23,24,Sangrur,5,1.5530831,True,0,2.7484408074899136,14.3183,19.195301170459576
2016-05-23,24,Sunam,5,1.5530831,True,0,3.7548262422199787,12.6196,29.753924389203927
2016-05-24,24,Dhuri,5,1.1012286,True,0,-8.34585563199965,15.1081,-55.24093454504305
2016-05-24,24,Lehra,5,1.1012286,True,0,0.08929651598699806,12.4222,0.7188462268116602
2016-05-24,24,Malerkotla,5,1.1012286,True,0,-14.830988694955922,15.9159,-93.18347498385842
2016-05-24,24,Moonak,5,1.1012286,True,0,-1.2050094639426305,11.9959,-10.045177635213951
2016-05-24,24,Sangrur,5,1.1012286,True,0,0.34569690058757097,15.8637,2.1791694282391307
2016-05-24,24,Sunam,5,1.1012286,True,0,1.60882410888623,14.0958,11.413499828929398
2016-05-25,24,Dhuri,4,0.80899233,False,0,-10.263968434691824,16.9178,-60.66964046561505
2016-05-25,24,Lehra,4,0.80899233,False,0,-1.8946014844678185,14.084999999999999,-13.451199747730342
2016-05-25,24,Malerkotla,4,0.80899233,False,0,-16.657362451739523,17.7148,-94.03076778591642
2016-05-25,24,Moonak,4,0.80899233,False,0,-3.059887924654266,13.488,-22.686001813866145
2016-05-25,24,Sangrur,4,0.80899233,False,0,-1.8927424893518054,17.7097,-10.687603343658024
2016-05-25,24,Sunam,4,0.80899233,False,0,-0.3716009002074401,15.855799999999999,-2.343627569769044
2016-05-26,24,Dhuri,4,0.47685933,False,0,-14.902955630412148,18.783700000000003,-79.33982990791029
2016-05-26,24,Lehra,4,0.47685933,False,0,-6.819154287512717,15.965499999999999,-42.711811640804974
2016-05-26,24,Malerkotla,4,0.47685933,False,0,-18.898926496136735,19.5564,-96.6380647569938
2016-05-26,24,Moonak,4,0.47685933,False,0,-6.74924968043902,15.229999999999999,-44.31549363387406
2016-05-26,24,Sangrur,4,0.47685933,False,0,-10.958836342382225,19.6786,-55.68910563953852
2016-05-26,24,Sunam,4,0.47685933,False,0,-8.060659735618831,17.8022,-45.27900897427751
2016-05-27,24,Dhuri,3,0.36286727,False,0,-3.8474009906768565,20.3682,-18.889253791090308
2016-05-27,24,Lehra,3,0.36286727,False,0,-9.632332251235345,17.819799999999997,-54.05409853778015
2016-05-27,24,Malerkotla,3,0.36286727,False,0,6.172811471155381,21.0674,29.300300327308452
2016-05-27,24,Moonak,3,0.36286727,False,0,-9.5000363925052,17.0637,-55.67395343627232
2016-05-27,24,Sangrur,3,0.36286727,False,0,-7.75014924574517,21.405699999999996,-36.20600702497546
2016-05-27,24,Sunam,3,0.36286727,False,0,-9.057703826519937,19.6278,-46.14732077216976
2016-05-28,24,Dhuri,2,0.29493049,False,0,-1.7122560991502418,21.9531,-7.799609618460453
2016-05-28,24,Lehra,2,0.29493049,False,0,-8.596546016936944,19.450100000000003,-44.197952796833654
2016-05-28,24,Malerkotla,2,0.29493049,False,0,12.090460267929085,22.5716,53.564923478748014
2016-05-28,24,Moonak,2,0.29493049,False,0,-9.89377758443036,18.6415,-53.073934953895126
2016-05-28,24,Sangrur,2,0.29493049,False,0,-6.874054643947446,23.027900000000002,-29.850983563188326
2016-05-28,24,Sunam,2,0.29493049,False,0,-7.905694932021879,21.3028,-37.11106019876203
2016-05-29,24,Dhuri,3,0.3647956,False,0,1.3031531648534482,22.888399999999997,5.693509222372243
2016-05-29,24,Lehra,3,0.3647956,False,0,-8.26201453799995,20.442300000000003,-40.41626694647837
2016-05-29,24,Malerkotla,3,0.3647956,False,0,18.386857743283247,23.461299999999998,78.3710098898324
2016-05-29,24,Moonak,3,0.3647956,False,0,-9.59126126116718,19.652800000000003,-48.80353568533328
2016-05-29,24,Sangrur,3,0.3647956,False,0,-5.988909588806369,23.998100000000004,-24.955765618137967
2016-05-29,24,Sunam,3,0.3647956,False,0,-7.382595188385377,22.2786,-33.13760823564038
2016-05-30,24,Dhuri,2,0.39766905,False,0,1.8103756169554224,24.0396,7.5308059075667755
2016-05-30,24,Lehra,2,0.39766905,False,0,-7.755385686494494,21.5534,-35.98219161011485
2016-05-30,24,Malerkotla,2,0.39766905,False,0,19.014444854558743,24.619600000000002,77.23295607791654
2016-05-30,24,Moonak,2,0.39766905,False,0,-9.571348545201449,20.8243,-45.96240231461057
2016-05-30,24,Sangrur,2,0.39766905,False,0,-4.955001723899688,25.285200000000003,-19.596450587298843
2016-05-30,24,Sunam,2,0.39766905,False,0,-6.879773794208862,23.475299999999997,-29.30643610181281
2016-05-31,24,Dhuri,1,0.10752038,False,0,1.6875471111379916,25.583099999999995,6.596335515000105
2016-05-31,24,Lehra,1,0.10752038,False,0,-7.622485756899739,22.9369,-33.232414828942616
2016-05-31,24,Malerkotla,1,0.10752038,False,0,18.56988511328569,26.210600000000003,70.84876009433468
2016-05-31,24,Moonak,1,0.10752038,False,0,-9.001560780637325,22.223100000000002,-40.505423548637786
2016-05-31,24,Sangrur,1,0.10752038,False,0,-4.394026894060044,26.953699999999998,-16.30212881370663
2016-05-31,24,Sunam,1,0.10752038,False,0,-6.468054823237583,25.026899999999998,-25.844410707029574
2016-06-01,24,Dhuri,8,0.14058496,False,1,37.420951958628635,26.9391,138.9094363160931
2016-06-01,24,Lehra,8,0.14058496,False,1,18.393839864356423,24.1851,76.05442964617234
2016-06-01,24,Malerkotla,8,0.14058496,False,1,58.077717745111435,27.599899999999998,210.42727598691096
2016-06-01,24,Moonak,8,0.14058496,False,1,14.138002248172008,23.541800000000002,60.05489065480128
2016-06-01,24,Sangrur,8,0.14058496,False,1,30.85309732962589,28.445100000000004,108.46542051047767
2016-06-01,24,Sunam,8,0.14058496,False,1,23.66574264299383,26.407799999999998,89.6164869583753
2016-06-02,24,Dhuri,6,0.22619712,False,1,62.12571827979818,28.2042,220.27115918834136
2016-06-02,24,Lehra,6,0.22619712,False,1,58.49647581041139,25.234500000000004,231.81151126597072
2016-06-02,24,Malerkotla,6,0.22619712,False,1,79.90945788180693,28.8641,276.84721810763864
2016-06-02,24,Moonak,6,0.22619712,False,1,61.8554130469648,24.602400000000003,251.4202396797255
2016-06-02,24,Sangrur,6,0.22619712,False,1,63.19697672965642,29.832900000000002,211.83651850693835
2016-06-02,24,Sunam,6,0.22619712,False,1,60.0123227714172,27.6424,217.10243239160567
2016-06-03,24,Dhuri,6,0.60194206,False,1,52.44147708851596,29.3718,178.54362718156858
2016-06-03,24,Lehra,6,0.60194206,False,1,63.884548052930995,26.170500000000004,244.10900843671686
2016-06-03,24,Malerkotla,6,0.60194206,False,1,57.17206938925847,30.0335,190.3609948532754
2016-06-03,24,Moonak,6,0.60194206,False,1,67.8359540247022,25.565499999999997,265.34178492383177
2016-06-03,24,Sangrur,6,0.60194206,False,1,60.67447028122794,31.1268,194.92678425417307
2016-06-03,24,Sunam,6,0.60194206,False,1,61.59300786004796,28.793300000000002,213.9143754277834
2016-06-04,24,Dhuri,6,0.81663555,False,1,46.02337711483623,30.2892,151.94649285830008
2016-06-04,24,Lehra,6,0.81663555,False,1,57.84742376247779,26.996100000000002,214.28066929103755
2016-06-04,24,Malerkotla,6,0.81663555,False,1,48.91949506358651,30.974599999999995,157.93422695881955
2016-06-04,24,Moonak,6,0.81663555,False,1,64.11817585093394,26.4981,241.972729557719
2016-06-04,24,Sangrur,6,0.81663555,False,1,53.6751357992069,32.242599999999996,166.47272800334622
2016-06-04,24,Sunam,6,0.81663555,False,1,54.71591251507644,29.7644,183.8300537389514
2016-06-05,24,Dhuri,7,0.89297342,False,1,43.99470490682688,31.353700000000003,140.3174263542321
2016-06-05,24,Lehra,7,0.89297342,False,1,56.76423279314593,27.7742,204.37756188529616
2016-06-05,24,Malerkotla,7,0.89297342,False,1,44.67132231739906,32.1237,139.06032716467612
2016-06-05,24,Moonak,7,0.89297342,False,1,63.15079471445556,27.332700000000003,231.04484633591102
2016-06-05,24,Sangrur,7,0.89297342,False,1,52.27066243723479,33.4401,156.31132214686795
2016-06-05,24,Sunam,7,0.89297342,False,1,53.3513295977872,30.7342,173.58945278480388
2016-06-06,24,Dhuri,7,0.82601833,False,1,45.95220687116064,31.4392,146.1621379397715
2016-06-06,24,Lehra,7,0.82601833,False,1,56.94606049765076,27.633999999999997,206.07244878646148
2016-06-06,24,Malerkotla,7,0.82601833,False,1,47.556366643947406,32.3346,147.07578458971938
2016-06-06,24,Moonak,7,0.82601833,False,1,62.665791393757075,27.240399999999998,230.04725111876874
2016-06-06,24,Sangrur,7,0.82601833,False,1,53.632844716222564,33.519999999999996,160.00252003646352
2016-06-06,24,Sunam,7,0.82601833,False,1,54.40781558796564,30.637500000000003,177.5856893936047
2016-06-07,24,Dhuri,8,0.5501256,False,1,50.90955725876629,31.4206,162.0260506125481
2016-06-07,24,Lehra,8,0.5501256,False,1,58.401610753621455,27.2226,214.53355209870276
2016-06-07,24,Malerkotla,8,0.5501256,False,1,52.9195988495124,32.457899999999995,163.0407353818713
2016-06-07,24,Moonak,8,0.5501256,False,1,62.12748092534459,26.9296,230.70331874719486
2016-06-07,24,Sangrur,8,0.5501256,False,1,55.29599233170071,33.478,165.17113427236006
2016-06-07,24,Sunam,8,0.5501256,False,1,55.915153014793674,30.380899999999997,184.0470592207396
2016-06-08,24,Dhuri,1,0.66345227,False,1,16.454368294630356,31.5888,52.089247754363434
2016-06-08,24,Lehra,1,0.66345227,False,1,32.20549900086913,26.873599999999996,119.84065774912604
2016-06-08,24,Malerkotla,1,0.66345227,False,1,14.936828939762819,32.8237,45.50623159413112
2016-06-08,24,Moonak,1,0.66345227,False,1,38.25925344256641,26.590899999999998,143.88100230743004
2016-06-08,24,Sangrur,1,0.66345227,False,1,20.959135954316302,33.5851,62.406054930062155
2016-06-08,24,Sunam,1,0.66345227,False,1,25.8895329511672,30.2221,85.66424223057697
2016-06-09,24,Dhuri,2,1.1610197,True,1,-1.6401284269638268,31.776899999999998,-5.161385871384015
2016-06-09,24,Lehra,2,1.1610197,True,1,-5.416127525222301,26.572300000000002,-20.382607170708972
